XLS_RowNumber	CustomerID	Calendarday	month	PerformanceEvaluationPlanned	PerformanceEvaluationExecuted	ExternalEvaluation	TERRID	SAPECCSalesGroup	SAPECoeficient	APECoeficient	FPECoeficient	SAMEDAYVISIT	OVERDUE	UNDERDUE	OK	NOTOK	STATUS	OVERDUEDAYS
131042	100023585	2017-07-24	7	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
131095	100023587	2017-12-13	12	1	0	0	Employee 23	Team 11				 	 	 	 	 	 	 
131136	100023589	2017-10-18	10	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
131137	100023589	2017-11-01	11	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
131161	100023591	2017-10-06	10	1	0	0	Employee 4	Team 10				 	 	 	 	 	 	 
131208	100023593	2017-05-29	6	1	0	0	Employee 35	Team 6				 	 	 	 	 	 	 
131213	100023593	2017-07-03	7	1	0	0	Employee 35	Team 6				 	 	 	 	 	 	 
131244	100023595	2017-08-08	8	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
131245	100023595	2017-08-15	8	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
131290	100023597	2017-07-17	7	1	0	0	Employee 64	Team 12				 	 	 	 	 	 	 
131292	100023597	2017-08-01	8	1	0	0	Employee 64	Team 12				 	 	 	 	 	 	 
131305	100023598	2017-07-03	7	1	0	0	Employee 46	Team 4				 	 	 	 	 	 	 
131306	100023598	2017-07-10	7	1	0	0	Employee 46	Team 4				 	 	 	 	 	 	 
131312	100023598	2017-08-21	8	1	0	0	Employee 46	Team 4				 	 	 	 	 	 	 
131315	100023599	2017-05-08	5	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
131316	100023599	2017-05-15	5	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
131320	100023599	2017-06-12	6	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
131323	100023599	2017-07-03	7	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
131337	100023600	2017-11-10	11	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
131370	100023603	2017-07-03	7	1	0	0	Employee 35	Team 6				 	 	 	 	 	 	 
131448	100023607	2017-10-26	10	1	0	0	Employee 30	Team 5				 	 	 	 	 	 	 
131449	100023607	2017-11-09	11	1	0	0	Employee 30	Team 5				 	 	 	 	 	 	 
131450	100023607	2017-11-23	11	1	0	0	Employee 30	Team 5				 	 	 	 	 	 	 
131452	100023607	2017-12-21	12	1	0	0	Employee 30	Team 5				 	 	 	 	 	 	 
131498	100023609	2017-07-03	7	1	0	0	Employee 30	Team 5				 	 	 	 	 	 	 
131556	100023610	2017-09-28	9	1	0	0	Employee 21	Team 13				 	 	 	 	 	 	 
131557	100023610	2017-10-05	10	1	0	0	Employee 21	Team 13				 	 	 	 	 	 	 
131558	100023610	2017-10-12	10	1	0	0	Employee 21	Team 13				 	 	 	 	 	 	 
131560	100023610	2017-10-26	10	1	0	0	Employee 21	Team 13				 	 	 	 	 	 	 
131581	100023612	2017-05-02	5	1	0	0	Employee 46	Team 4				 	 	 	 	 	 	 
131582	100023612	2017-05-09	5	1	0	0	Employee 46	Team 4				 	 	 	 	 	 	 
131589	100023612	2017-06-27	6	1	0	0	Employee 46	Team 4				 	 	 	 	 	 	 
131590	100023612	2017-07-04	7	1	0	0	Employee 46	Team 4				 	 	 	 	 	 	 
131592	100023612	2017-07-18	7	1	0	0	Employee 46	Team 4				 	 	 	 	 	 	 
131597	100023612	2017-08-16	8	1	0	0	Employee 46	Team 4				 	 	 	 	 	 	 
131598	100023612	2017-08-22	8	1	0	0	Employee 46	Team 4				 	 	 	 	 	 	 
131599	100023612	2017-08-29	9	1	0	0	Employee 46	Team 4				 	 	 	 	 	 	 
131603	100023612	2017-09-26	9	1	0	0	Employee 46	Team 4				 	 	 	 	 	 	 
131604	100023612	2017-10-03	10	1	0	0	Employee 46	Team 4				 	 	 	 	 	 	 
131606	100023612	2017-10-17	10	1	0	0	Employee 46	Team 4				 	 	 	 	 	 	 
131607	100023612	2017-10-24	10	1	0	0	Employee 46	Team 4				 	 	 	 	 	 	 
131618	100023613	2017-07-04	7	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
131724	100023618	2017-07-03	7	1	0	0	Employee 25	Team 11				 	 	 	 	 	 	 
131739	100023618	2017-10-09	10	1	0	0	Employee 25	Team 11				 	 	 	 	 	 	 
131753	100023619	2017-05-29	6	1	0	0	Employee 67	Team 12				 	 	 	 	 	 	 
131764	100023621	2017-07-27	7	1	0	0	Employee 64	Team 12				 	 	 	 	 	 	 
131777	100023625	2017-05-02	5	1	0	0	Employee 25	Team 11				 	 	 	 	 	 	 
131872	100023627	2017-08-04	8	1	0	0	Employee 28	Team 5				 	 	 	 	 	 	 
131875	100023627	2017-08-18	8	1	0	0	Employee 28	Team 5				 	 	 	 	 	 	 
131878	100023627	2017-09-07	9	1	0	0	Employee 28	Team 5				 	 	 	 	 	 	 
131882	100023627	2017-10-05	10	1	0	0	Employee 28	Team 5				 	 	 	 	 	 	 
131890	100023627	2017-11-24	11	1	0	0	Employee 28	Team 5				 	 	 	 	 	 	 
131906	100023628	2017-07-03	7	1	0	0	Employee 62	Team 7				 	 	 	 	 	 	 
131907	100023628	2017-07-04	7	1	0	0	Employee 62	Team 7				 	 	 	 	 	 	 
131956	100023629	2017-09-28	9	1	0	0	Employee 4	Team 10				 	 	 	 	 	 	 
131957	100023629	2017-10-04	10	1	0	0	Employee 4	Team 10				 	 	 	 	 	 	 
131976	100023630	2017-06-05	6	1	0	0	Employee 60	Team 7				 	 	 	 	 	 	 
132028	100023632	2017-05-09	5	1	0	0	Employee 39	Team 6				 	 	 	 	 	 	 
132032	100023633	2017-06-22	6	1	0	0	Employee 35	Team 6				 	 	 	 	 	 	 
132051	100023634	2017-05-10	5	1	0	0	Employee 40	Team 6				 	 	 	 	 	 	 
132069	100023638	2017-05-09	5	1	0	0	Employee 39	Team 6				 	 	 	 	 	 	 
132071	100023638	2017-06-06	6	1	0	0	Employee 39	Team 6				 	 	 	 	 	 	 
132073	100023638	2017-07-04	7	1	0	0	Employee 39	Team 6				 	 	 	 	 	 	 
132117	100023641	2017-07-03	7	1	0	0	Employee 39	Team 6				 	 	 	 	 	 	 
132150	100023642	2017-07-03	7	1	0	0	Employee 5	Team 8				 	 	 	 	 	 	 
132184	100023642	2017-10-26	10	1	0	0	Employee 5	Team 8				 	 	 	 	 	 	 
132218	100023643	2017-08-18	8	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
132232	100023643	2017-11-17	11	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
132242	100023644	2017-07-03	7	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
132262	100023647	2017-05-22	5	1	0	0	Employee 34	Team 6				 	 	 	 	 	 	 
132266	100023647	2017-07-03	7	1	0	0	Employee 34	Team 6				 	 	 	 	 	 	 
132279	100023648	2017-05-10	5	1	0	0	Employee 37	Team 6				 	 	 	 	 	 	 
132287	100023648	2017-09-12	9	1	0	0	Employee 37	Team 6				 	 	 	 	 	 	 
132288	100023648	2017-09-26	9	1	0	0	Employee 37	Team 6				 	 	 	 	 	 	 
132291	100023648	2017-10-24	10	1	0	0	Employee 37	Team 6				 	 	 	 	 	 	 
132293	100023648	2017-11-07	11	1	0	0	Employee 37	Team 6				 	 	 	 	 	 	 
132295	100023648	2017-12-05	12	1	0	0	Employee 37	Team 6				 	 	 	 	 	 	 
132326	100023652	2017-06-01	6	1	0	0	Employee 33	Team 10				 	 	 	 	 	 	 
132336	100023652	2017-10-12	10	1	0	0	Employee 33	Team 10				 	 	 	 	 	 	 
132338	100023652	2017-11-09	11	1	0	0	Employee 33	Team 10				 	 	 	 	 	 	 
132352	100023655	2017-07-07	7	1	0	0	Employee 25	Team 11				 	 	 	 	 	 	 
132356	100023655	2017-08-04	8	1	0	0	Employee 25	Team 11				 	 	 	 	 	 	 
132357	100023655	2017-08-11	8	1	0	0	Employee 25	Team 11				 	 	 	 	 	 	 
132361	100023655	2017-09-04	9	1	0	0	Employee 25	Team 11				 	 	 	 	 	 	 
132369	100023655	2017-10-27	10	1	0	0	Employee 25	Team 11				 	 	 	 	 	 	 
132380	100023656	2017-07-03	7	1	0	0	Employee 39	Team 6				 	 	 	 	 	 	 
132416	100023658	2017-05-16	5	1	0	0	Employee 20	Team 13				 	 	 	 	 	 	 
132417	100023658	2017-06-07	6	1	0	0	Employee 20	Team 13				 	 	 	 	 	 	 
132433	100023659	2017-05-18	5	1	0	0	Employee 64	Team 12				 	 	 	 	 	 	 
132456	100023660	2017-07-03	7	1	0	0	Employee 23	Team 11				 	 	 	 	 	 	 
132484	100023661	2017-09-06	9	1	0	0	Employee 64	Team 12				 	 	 	 	 	 	 
132498	100023663	2017-07-14	7	1	0	0	Employee 37	Team 6				 	 	 	 	 	 	 
132499	100023663	2017-07-28	7	1	0	0	Employee 37	Team 6				 	 	 	 	 	 	 
132503	100023664	2017-06-06	6	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
132511	100023664	2017-10-05	10	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
132514	100023665	2017-06-06	6	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
132516	100023665	2017-07-04	7	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
132524	100023665	2017-10-17	10	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
132525	100023665	2017-10-31	11	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
132526	100023665	2017-11-14	11	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
132528	100023665	2017-12-12	12	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
132529	100023665	2017-12-26	12	1	0	0	Employee 14	Team 8				 	 	 	 	 	 	 
132532	100023666	2017-05-09	5	1	0	0	Employee 29	Team 5				 	 	 	 	 	 	 
132533	100023666	2017-05-15	5	1	0	0	Employee 29	Team 5				 	 	 	 	 	 	 
132541	100023666	2017-07-03	7	1	0	0	Employee 29	Team 5				 	 	 	 	 	 	 
132580	100023667	2017-07-05	7	1	0	0	Employee 39	Team 6				 	 	 	 	 	 	 
132639	100023670	2017-09-13	9	1	0	0	Employee 51	Team 2				 	 	 	 	 	 	 
132656	100023671	2017-06-23	6	1	0	0	Employee 19	Team 13				 	 	 	 	 	 	 
132658	100023671	2017-06-29	6	1	0	0	Employee 19	Team 13				 	 	 	 	 	 	 
132695	100023673	2017-07-31	8	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
132698	100023673	2017-09-11	9	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
132700	100023673	2017-09-25	9	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
132701	100023673	2017-10-09	10	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
132705	100023673	2017-11-20	11	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
132823	100023679	2017-07-03	7	1	0	0	Employee 23	Team 11				 	 	 	 	 	 	 
132881	100023681	2017-07-03	7	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
132918	100023682	2017-07-19	7	1	0	0	Employee 26	Team 5				 	 	 	 	 	 	 
132928	100023683	2017-07-12	7	1	0	0	Employee 26	Team 5				 	 	 	 	 	 	 
132943	100023685	2017-05-26	5	1	0	0	Employee 61	Team 7				 	 	 	 	 	 	 
132949	100023686	2017-07-03	7	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
133007	100023691	2017-06-30	6	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
133009	100023691	2017-07-21	7	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
133010	100023691	2017-08-18	8	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
133013	100023693	2017-06-05	6	1	0	0	Employee 23	Team 11				 	 	 	 	 	 	 
133015	100023693	2017-07-03	7	1	0	0	Employee 23	Team 11				 	 	 	 	 	 	 
133019	100023693	2017-08-24	8	1	0	0	Employee 23	Team 11				 	 	 	 	 	 	 
133022	100023693	2017-10-05	10	1	0	0	Employee 23	Team 11				 	 	 	 	 	 	 
133025	100023694	2017-05-09	5	1	0	0	Employee 28	Team 5				 	 	 	 	 	 	 
133079	100023696	2017-07-12	7	1	0	0	Employee 37	Team 6				 	 	 	 	 	 	 
133093	100023697	2017-05-25	5	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
133108	100023697	2017-08-24	8	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
133116	100023697	2017-10-19	10	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
133187	100023702	2017-07-17	7	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
133235	100023703	2017-12-04	12	1	0	0	Employee 69	Team 3				 	 	 	 	 	 	 
133247	100023704	2017-08-15	8	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
133248	100023704	2017-08-29	9	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
133249	100023704	2017-09-12	9	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
133250	100023704	2017-09-26	9	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
133252	100023704	2017-10-24	10	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
133253	100023704	2017-11-07	11	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
133254	100023704	2017-11-21	11	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
133267	100023705	2017-07-03	7	1	0	0	Employee 26	Team 5				 	 	 	 	 	 	 
133296	100023706	2017-12-19	12	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
133323	100023707	2017-10-18	10	1	0	0	Employee 13	Team 9				 	 	 	 	 	 	 
133343	100023708	2017-07-03	7	1	0	0	Employee 20	Team 13				 	 	 	 	 	 	 
133365	100023708	2017-11-20	11	1	0	0	Employee 20	Team 13				 	 	 	 	 	 	 
133367	100023708	2017-12-04	12	1	0	0	Employee 20	Team 13				 	 	 	 	 	 	 
133368	100023708	2017-12-11	12	1	0	0	Employee 20	Team 13				 	 	 	 	 	 	 
133369	100023708	2017-12-18	12	1	0	0	Employee 20	Team 13				 	 	 	 	 	 	 
133370	100023708	2017-12-25	12	1	0	0	Employee 20	Team 13				 	 	 	 	 	 	 
133372	100023709	2017-05-12	5	1	0	0	Employee 20	Team 13				 	 	 	 	 	 	 
133376	100023709	2017-06-08	6	1	0	0	Employee 20	Team 13				 	 	 	 	 	 	 
133378	100023709	2017-07-07	7	1	0	0	Employee 20	Team 13				 	 	 	 	 	 	 
133409	100023713	2017-10-09	10	1	0	0	Employee 31	Team 10				 	 	 	 	 	 	 
133453	100023716	2017-10-09	10	1	0	0	Employee 31	Team 10				 	 	 	 	 	 	 
133537	100023720	2017-05-16	5	1	0	0	Employee 34	Team 6				 	 	 	 	 	 	 
133555	100023721	2017-05-08	5	1	0	0	Employee 34	Team 6				 	 	 	 	 	 	 
133556	100023721	2017-05-22	5	1	0	0	Employee 34	Team 6				 	 	 	 	 	 	 
133559	100023721	2017-07-03	7	1	0	0	Employee 34	Team 6				 	 	 	 	 	 	 
133560	100023721	2017-07-10	7	1	0	0	Employee 34	Team 6				 	 	 	 	 	 	 
133566	100023721	2017-10-02	10	1	0	0	Employee 34	Team 6				 	 	 	 	 	 	 
133568	100023721	2017-10-30	11	1	0	0	Employee 34	Team 6				 	 	 	 	 	 	 
133571	100023721	2017-11-28	12	1	0	0	Employee 34	Team 6				 	 	 	 	 	 	 
133579	100023722	2017-07-12	7	1	0	0	Employee 34	Team 6				 	 	 	 	 	 	 
133597	100023723	2017-07-03	7	1	0	0	Employee 64	Team 12				 	 	 	 	 	 	 
133656	100023726	2017-05-04	5	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
133657	100023726	2017-05-11	5	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
133658	100023726	2017-05-18	5	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
133659	100023726	2017-05-25	5	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
133662	100023726	2017-06-15	6	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
133663	100023726	2017-06-22	6	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
133664	100023726	2017-06-29	6	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
133665	100023726	2017-07-06	7	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
133668	100023726	2017-07-27	7	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
133669	100023726	2017-08-03	8	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
133670	100023726	2017-08-10	8	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
133673	100023726	2017-08-31	9	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
133674	100023726	2017-09-07	9	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
133675	100023726	2017-09-14	9	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
133677	100023726	2017-09-28	9	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
133678	100023726	2017-10-05	10	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
133680	100023726	2017-10-19	10	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
133681	100023726	2017-10-26	10	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
133683	100023726	2017-11-09	11	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
133684	100023726	2017-11-16	11	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
133685	100023726	2017-11-23	11	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
133686	100023726	2017-11-30	12	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
133689	100023726	2017-12-21	12	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
133690	100023726	2017-12-28	12	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
133691	100023727	2017-05-10	5	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
133693	100023727	2017-06-07	6	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
133697	100023727	2017-08-09	8	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
133699	100023727	2017-09-06	9	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
133707	100023727	2017-12-27	12	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
133822	100023733	2017-07-03	7	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
133832	100023736	2017-07-03	7	1	0	0	Employee 35	Team 6				 	 	 	 	 	 	 
133844	100023737	2017-07-04	7	1	0	0	Employee 35	Team 6				 	 	 	 	 	 	 
133860	100023738	2017-05-04	5	1	0	0	Employee 35	Team 6				 	 	 	 	 	 	 
133861	100023738	2017-05-11	5	1	0	0	Employee 35	Team 6				 	 	 	 	 	 	 
133862	100023738	2017-05-18	5	1	0	0	Employee 35	Team 6				 	 	 	 	 	 	 
133890	100023739	2017-05-08	5	1	0	0	Employee 44	Team 1				 	 	 	 	 	 	 
133891	100023739	2017-05-15	5	1	0	0	Employee 44	Team 1				 	 	 	 	 	 	 
133892	100023739	2017-05-22	5	1	0	0	Employee 44	Team 1				 	 	 	 	 	 	 
133901	100023739	2017-07-24	7	1	0	0	Employee 44	Team 1				 	 	 	 	 	 	 
133904	100023739	2017-08-07	8	1	0	0	Employee 44	Team 1				 	 	 	 	 	 	 
133905	100023739	2017-08-14	8	1	0	0	Employee 44	Team 1				 	 	 	 	 	 	 
133906	100023739	2017-08-21	8	1	0	0	Employee 44	Team 1				 	 	 	 	 	 	 
133963	100023741	2017-05-09	5	1	0	0	Employee 20	Team 13				 	 	 	 	 	 	 
133964	100023741	2017-05-23	5	1	0	0	Employee 20	Team 13				 	 	 	 	 	 	 
133965	100023742	2017-05-10	5	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
133972	100023742	2017-09-04	9	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
133973	100023742	2017-09-18	9	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
133974	100023742	2017-10-02	10	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
133975	100023742	2017-10-16	10	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
133976	100023742	2017-10-30	11	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
133977	100023742	2017-11-13	11	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
133980	100023744	2017-05-26	5	1	0	0	Employee 37	Team 6				 	 	 	 	 	 	 
133985	100023744	2017-08-04	8	1	0	0	Employee 37	Team 6				 	 	 	 	 	 	 
133990	100023744	2017-10-13	10	1	0	0	Employee 37	Team 6				 	 	 	 	 	 	 
133992	100023744	2017-11-10	11	1	0	0	Employee 37	Team 6				 	 	 	 	 	 	 
134011	100023746	2017-05-03	5	1	0	0	Employee 20	Team 13				 	 	 	 	 	 	 
134017	100023746	2017-06-15	6	1	0	0	Employee 20	Team 13				 	 	 	 	 	 	 
134023	100023746	2017-07-20	7	1	0	0	Employee 20	Team 13				 	 	 	 	 	 	 
134048	100023747	2017-05-16	5	1	0	0	Employee 20	Team 13				 	 	 	 	 	 	 
134062	100023747	2017-08-17	8	1	0	0	Employee 20	Team 13				 	 	 	 	 	 	 
134063	100023747	2017-08-24	8	1	0	0	Employee 20	Team 13				 	 	 	 	 	 	 
134066	100023747	2017-09-14	9	1	0	0	Employee 20	Team 13				 	 	 	 	 	 	 
134082	100023748	2017-05-08	5	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
134083	100023748	2017-05-15	5	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
134084	100023748	2017-05-22	5	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
134085	100023748	2017-05-29	6	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
134086	100023748	2017-06-05	6	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
134087	100023748	2017-06-12	6	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
134088	100023748	2017-06-19	6	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
134090	100023748	2017-07-03	7	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
134093	100023748	2017-07-24	7	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
134094	100023748	2017-07-31	8	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
134095	100023748	2017-08-07	8	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
134096	100023748	2017-08-14	8	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
134097	100023748	2017-08-21	8	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
134099	100023748	2017-09-04	9	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
134100	100023748	2017-09-11	9	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
134101	100023748	2017-09-18	9	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
134102	100023748	2017-09-25	9	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
134103	100023748	2017-10-02	10	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
134104	100023748	2017-10-09	10	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
134107	100023748	2017-10-30	11	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
134108	100023748	2017-11-06	11	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
134109	100023748	2017-11-13	11	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
134110	100023748	2017-11-20	11	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
134111	100023748	2017-11-27	12	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
134112	100023748	2017-12-04	12	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
134113	100023748	2017-12-11	12	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
134114	100023748	2017-12-18	12	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
134115	100023748	2017-12-25	12	1	0	0	Employee 22	Team 13				 	 	 	 	 	 	 
134124	100023749	2017-08-01	8	1	0	0	Employee 25	Team 11				 	 	 	 	 	 	 
134144	100023752	2017-06-29	6	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
134147	100023752	2017-08-03	8	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
134148	100023752	2017-08-10	8	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
134149	100023752	2017-10-19	10	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
134150	100023752	2017-11-02	11	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
134151	100023753	2017-05-09	5	1	0	0	Employee 55	Team 11				 	 	 	 	 	 	 
134152	100023753	2017-05-16	5	1	0	0	Employee 55	Team 11				 	 	 	 	 	 	 
134194	100023755	2017-07-04	7	1	0	0	Employee 25	Team 11				 	 	 	 	 	 	 
134200	100023755	2017-09-19	9	1	0	0	Employee 25	Team 11				 	 	 	 	 	 	 
134201	100023755	2017-10-03	10	1	0	0	Employee 25	Team 11				 	 	 	 	 	 	 
134208	100023756	2017-05-16	5	1	0	0	Employee 48	Team 4				 	 	 	 	 	 	 
134244	100023757	2017-07-03	7	1	0	0	Employee 34	Team 6				 	 	 	 	 	 	 
134303	100023761	2017-08-23	8	1	0	0	Employee 1	Team 10				 	 	 	 	 	 	 
134331	100023762	2017-08-23	8	1	0	0	Employee 1	Team 10				 	 	 	 	 	 	 
134387	100023765	2017-09-12	9	1	0	0	Employee 51	Team 2				 	 	 	 	 	 	 
134411	100023766	2017-06-27	6	1	0	0	Employee 46	Team 4				 	 	 	 	 	 	 
134412	100023766	2017-07-04	7	1	0	0	Employee 46	Team 4				 	 	 	 	 	 	 
134414	100023766	2017-07-12	7	1	0	0	Employee 46	Team 4				 	 	 	 	 	 	 
134442	100023767	2017-07-04	7	1	0	0	Employee 35	Team 6				 	 	 	 	 	 	 
134475	100023768	2017-11-08	11	1	0	0	Employee 39	Team 6				 	 	 	 	 	 	 
134487	100023769	2017-07-04	7	1	0	0	Employee 23	Team 11				 	 	 	 	 	 	 
134499	100023769	2017-12-13	12	1	0	0	Employee 23	Team 11				 	 	 	 	 	 	 
134536	100023773	2017-07-04	7	1	0	0	Employee 35	Team 6				 	 	 	 	 	 	 
134546	100023773	2017-11-06	11	1	0	0	Employee 35	Team 6				 	 	 	 	 	 	 
134562	100023775	2017-08-01	8	1	0	0	Employee 48	Team 4				 	 	 	 	 	 	 
134563	100023775	2017-08-15	8	1	0	0	Employee 48	Team 4				 	 	 	 	 	 	 
134565	100023775	2017-09-12	9	1	0	0	Employee 48	Team 4				 	 	 	 	 	 	 
134566	100023775	2017-09-26	9	1	0	0	Employee 48	Team 4				 	 	 	 	 	 	 
134568	100023775	2017-10-24	10	1	0	0	Employee 48	Team 4				 	 	 	 	 	 	 
134569	100023775	2017-11-07	11	1	0	0	Employee 48	Team 4				 	 	 	 	 	 	 
134577	100023777	2017-07-03	7	1	0	0	Employee 56	Team 11				 	 	 	 	 	 	 
134578	100023778	2017-05-18	5	1	0	0	Employee 25	Team 11				 	 	 	 	 	 	 
134579	100023778	2017-05-25	5	1	0	0	Employee 25	Team 11				 	 	 	 	 	 	 
134580	100023778	2017-06-01	6	1	0	0	Employee 25	Team 11				 	 	 	 	 	 	 
134581	100023778	2017-06-08	6	1	0	0	Employee 25	Team 11				 	 	 	 	 	 	 
134582	100023778	2017-06-15	6	1	0	0	Employee 25	Team 11				 	 	 	 	 	 	 
134583	100023778	2017-06-22	6	1	0	0	Employee 25	Team 11				 	 	 	 	 	 	 
134584	100023778	2017-06-29	6	1	0	0	Employee 25	Team 11				 	 	 	 	 	 	 
